Data Source,World Development Indicators,,,,,,,,,,,,
,,,,,,,,,,,,,
Last Updated Date,2025-10-07,,,,,,,,,,,,
,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.732052044,-1.499905256,0.976208415,0.523270635,-0.382705834,-7.296498642,6.173822315,3.184173389,1.453934956,1.279145632
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.717029013,5.362889123,5.227110672,4.60986172,3.860912781,-0.986715601,1.0610906,1.269700523,2.311160876,2.851663853
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.485299436,3.954204587,3.571858111,1.00112837,-3.870371669,-20.12909838,-7.25697163,-1.077821926,-1.259128421,
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.0600232,-3.545902519,0.483418311,-0.802290168,-4.381608492,-4.974703942,2.793685277,2.585058276,2.401862065,2.556475598
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.430052652,-2.98083262,30.39506113,6.203272049,-12.49891742,-30.40017174,26.71874875,-9.377305226,8.921611333,-1.620697545
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.337052868,2.991539674,2.971798822,2.494451868,-1.06027192,-24.61140921,11.42874925,20.21403647,1.922553759,3.626448962
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.573256715,-1.273080512,0.965070698,0.732309442,-0.131553066,-7.273830649,6.465734383,3.352863458,1.551335243,1.559751485
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.435551679,1.320674527,2.103228383,2.201182734,2.628119457,-2.462038311,0.453845544,2.426637181,0.722846606,1.506987813
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.475832931,-1.885266944,-0.929254021,-0.070377071,0.521036796,-3.808590998,-1.445605008,0.937505491,-2.877617571,-0.425782081
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.251852308,3.869796499,5.249829351,1.28556703,-0.829146715,-5.129262346,3.092781969,-7.453618881,-1.691626024,5.588480901
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.326661669,4.122405426,3.922368045,3.951357866,2.647295644,-4.893567933,5.315316599,4.833559485,4.687014228,3.819072239
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.366080443,3.416621375,3.990670273,3.721024008,2.903535809,-2.160188214,6.329359298,2.996260912,3.834796673,3.308200448
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.922510595,2.353639813,-4.336559993,-2.675939075,-2.569259861,-9.237270986,1.099358865,1.28745564,0.709360213,1.621330937
Late-demographic dividend,LTE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.003085925,3.768996559,4.608060091,4.865075681,4.268719936,-0.01228573,7.401364874,3.139471477,4.240855225,4.351925989
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.756324203,3.877440546,5.88872607,5.790665482,4.979383539,0.068446214,6.455358377,1.6952855,-1.053576873,2.186539486
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.115476551,2.739791487,-1.116113475,-0.329840314,0.752174049,-2.154174483,5.318430878,-3.069660269,-2.679521653,-0.651008715
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.636452127,3.4931864,4.319358697,5.125604221,1.377746126,-2.789963807,7.848195793,2.083419787,2.960389673,0.359553536
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-24.10240489,-2.140455399,10.55472488,4.709641836,-4.462848575,-55.22886405,24.06080573,-18.99214221,74.6750086,7.509430559
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.218924777,5.54794889,-7.155852009,-5.892364166,11.92337033,-5.670344711,11.28972296,,,
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.106347192,-0.693616602,3.783712091,1.914106633,1.816420556,-8.138669504,7.060629957,0.496491364,2.338229245,2.223554117
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.115104909,1.574239751,-4.23891094,4.379239971,7.247380376,-13.10457414,20.71886737,9.894568218,4.975971036,
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.429158888,5.870175764,5.990411998,5.920367182,5.22280985,-7.263269768,15.65579761,-2.066404261,4.11813606,2.973327755
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.445748708,1.310635934,1.262369943,0.542519019,1.730137229,-9.491825796,2.051158699,1.6026818,1.668875061,1.693120253
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.341527892,2.738960115,3.574726854,5.16982905,3.715352668,-34.83116707,33.76855875,12.09906281,4.350487609,4.774418537
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.72744759,2.594385471,0.556937213,0.998724068,-0.201809023,-5.057944408,3.555231533,4.369022481,0.175209759,0.021515456
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.609710129,0.790955212,0.923425367,1.0113662,-1.334621769,-9.10287153,5.343066791,2.932857652,2.398388167,0.584780121
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.965217352,4.848125886,6.18444128,8.384961342,13.6597363,0.18904949,4.49871565,2.06474741,-0.842141526,6.271662283
Middle income,MIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.571477483,3.59481993,4.173128126,3.900460582,3.076440825,-1.99846784,6.582264204,3.176473288,4.080781449,3.517947809
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.134290505,3.178225747,1.489367186,3.403754111,4.618695011,-3.654368238,5.592130079,3.061935884,2.290110281,4.7995297
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.710182314,2.70047364,2.068917712,1.640975264,1.87829273,-4.106766109,-0.006524311,0.439682902,1.648720986,1.961178244
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.971012094,1.72254313,9.924499155,3.468401988,-0.048219726,-5.528931893,12.71814802,1.724392731,2.616405418,1.984174515
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.139600078,5.026521189,5.319574035,5.501797464,5.833094747,-9.693060345,-12.62710001,3.322028415,0.255328678,-1.637609453
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.604846314,3.853052976,1.619959799,0.762135697,-0.572332789,-4.549831761,2.699503842,2.427153795,1.065505268,0.231804488
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.240257446,2.833712962,4.611243949,5.001399969,4.010643961,-15.28486184,13.32143717,6.656149238,6.348271128,2.990433417
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.223539088,-0.547071462,3.62200701,5.754270166,3.679884212,-6.265423783,-0.061421283,3.503077669,5.959523332,3.565602887
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.716040402,31.09789085,25.17759685,-18.05055987,-9.703268492,-28.162778,6.19656514,18.92356377,,
Mozambique,MOZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.322312866,1.673197899,-0.383714309,0.445674339,-0.646283516,-4.105273995,-0.606316437,1.333359974,2.368236363,-1.079236062
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.255801645,-1.729796675,3.14237148,1.702570472,0.139308525,-3.228954106,-2.124177304,3.712730841,3.394023478,2.209406168
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.553356966,3.791130707,3.844308006,3.950035487,2.858125324,-14.54849559,3.377668734,9.021163173,5.13122105,4.8212473
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.007925183,-0.256367435,1.221380494,1.602997456,2.951510154,-1.828352407,1.880764329,-1.637493994,-0.694162804,-0.763124396
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.285785563,2.620045576,3.961865645,3.074017791,2.759501224,-6.709335131,2.131461998,7.565683341,2.28543525,3.838942142
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.948423483,0.926338172,1.743798364,2.258479083,1.905332732,-2.852844978,5.836719381,1.920809225,1.710799971,1.485911355
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.534458262,-2.628332104,-3.697734527,-1.703426646,-3.5764916,-10.73729311,0.588992664,2.513088065,1.854448738,1.417120367
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,3.997541156,-1.422598254,-2.595766005,-2.456294569,2.811857632,,
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.60432014,1.926206288,1.332855724,3.574788852,2.43270219,0.189464641,-1.86257596,8.319863726,-1.627618809,4.921994414
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.081979578,-4.018925343,-1.615855373,-0.406836852,-0.010004759,-3.864201003,1.497160848,1.113267394,0.724295704,1.29437207
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.379142049,3.166509511,3.246915763,-4.629416757,-4.148569071,-3.45179711,9.133306819,2.22853832,3.005110612,2.201989114
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.66898777,1.880653145,2.175690915,1.663357437,1.632142918,-4.400525373,5.72193523,4.01097881,-0.911427721,0.322423407
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.848799114,0.277407789,1.639507126,0.165560789,0.443398563,-1.857696096,3.354495066,2.322823544,-1.06042752,1.135236994
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.410803,-0.04051103,8.760206054,7.360097315,5.401921603,-4.231827769,3.029719712,4.776657252,2.054059069,3.817667838
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.710434686,2.528693889,-7.45542338,-2.535970872,7.456828848,1.49131173,6.602304355,2.148913509,0.019224283,1.146981503
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.600544966,1.47418018,1.241831776,1.633676224,0.702321767,-2.481207761,4.10387218,3.37907842,-1.078260064,-1.875675824
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.885086454,1.199890475,1.963444393,1.708437456,1.284256896,-4.265203306,5.765245652,2.509047745,1.135791599,1.169431206
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.43845033,0.118553614,-2.93490377,-0.045238236,-0.985733221,-1.911048576,3.08530455,2.739587647,-5.206473185,-2.797298205
Other small states,OSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.334474212,3.016924181,3.95948009,3.163439573,3.092063412,-6.824588755,6.67006819,3.325584324,1.539344686,1.927563219
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.766486407,5.195068599,2.966236784,4.442019422,0.778096107,-3.038893283,4.523045652,2.962502872,-1.576098987,1.688057462
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.461073876,2.779799104,3.947881507,2.193990651,1.475701353,-18.942166,15.06954247,9.376025512,6.002577513,1.567392576
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.093619907,2.576230397,1.019431416,2.10184539,0.502286291,-11.98912339,12.27773964,1.82762015,-1.492559809,2.180172788
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.787250557,5.721214859,5.562230207,5.034290671,4.835775467,-10.54886151,4.761639163,6.765954106,4.667697363,4.823012407
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.865089628,-0.591032718,-3.34148599,0.098768864,0.290092619,-5.967734094,-13.75026419,-1.185066181,2.060935917,
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.898978937,2.917910217,1.086926272,-2.56991255,2.14824965,-5.206887606,-2.470245898,3.73630442,1.947760074,2.255864618
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.501384676,3.075475283,5.139335422,6.246071105,4.606007273,-0.861202002,8.471718,5.712275974,0.616853101,3.296865995
Pre-demographic dividend,PRE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.212568569,-0.406014347,-1.148728083,-0.171490932,0.579379461,-5.10438218,0.535952826,1.694964548,-0.27811106,0.514879689
Puerto Rico (US),PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.346031007,0.28908177,-0.903680355,-0.86954915,1.306005302,-3.564746344,0.966080975,4.3183096,1.01081914,3.242721329
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.01139554,2.326430626,3.567001745,3.111235591,2.721302548,-8.301071216,4.89913206,6.242470714,1.217795319,0.752522028
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.46452367,2.765972508,3.329629423,1.779644257,-1.742191127,-2.151667316,2.764913475,-0.954302474,3.715423418,2.971019322
West Bank and Gaza,PSE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.372585088,6.446661461,-0.577622802,-1.304814192,-1.151613665,-13.49638697,4.414695345,1.588564714,-6.812919487,-28.2706767
Pacific island small states,PSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.663014488,2.31797525,2.53895519,1.473997665,0.104260546,-11.08094709,-3.799712756,8.116679262,3.758556741,2.73152917
Post-demographic dividend,PST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.784144005,1.3250383,2.054429357,1.857560942,1.513936087,-4.260692146,5.71856862,2.614340888,1.500743161,1.202812337
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.261471204,1.821427961,3.954160214,1.970257964,2.987463451,-7.109201959,1.88179648,4.248041248,2.725803471,
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.861374283,-2.451009489,-4.156003204,-0.134704953,-1.522036842,-8.924508176,13.36153814,-1.790978898,1.236724265,-4.488034221
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.643069411,3.451695415,8.822666571,6.746218334,4.472191654,-3.142397913,6.33606362,4.3667763,2.345293688,0.761555154
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.276211411,-0.0904862,1.613873259,2.716592717,2.142026247,-2.526804317,6.218577409,-1.097171763,4.37751097,4.556260994
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.282592219,3.488788293,1.509064569,6.031779965,6.979296301,-5.516369026,8.456009305,5.817732742,5.896000904,6.583267311
South Asia,SAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.461739174,6.737337299,5.60196772,5.279340855,3.041009511,-5.90537298,8.330281926,6.241736558,7.554168702,5.287342508
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.634810334,-2.034368942,1.106441667,5.897077302,2.09951105,-8.343449763,9.177456927,7.159129057,-4.014293878,-2.799464307
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.148102931,0.369473162,-2.719874524,-6.01716756,-5.007959438,-6.185958079,-4.477007796,-3.598008466,-30.36317357,-14.1897699
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.15103873,3.235035724,4.35023573,3.27615847,1.808922903,-1.291475933,3.873432598,1.31913435,1.79788239,4.440046372
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.762324686,2.410214435,4.384378349,2.967196993,0.155397509,-3.514233805,14.43081593,0.719821623,-3.007155715,2.326636567
Solomon Islands,SLB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.90278931,1.895257343,-0.426230099,-0.648776163,-0.912850987,-5.503134244,0.130939473,-0.019702918,0.22611601,0.136946416
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-6.554875876,3.960563262,0.774679248,0.506744299,3.081711377,-3.506777889,3.515279571,2.99519003,3.414716416,1.815668627
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.05686594,2.255892674,2.038089506,2.309139463,2.396133219,-8.075625886,11.52715941,2.552374867,3.058269878,2.139548111
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.539019184,1.713661811,-1.887691199,-0.555259041,1.650508688,-6.935189321,15.62028907,9.487110556,,
"Somalia, Fed. Rep.",SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.722192586,2.993470207,10.36770438,-1.484702379,-0.886143106,-6.37473582,-0.257094286,-0.333977531,1.056062208,0.414153603
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.815452538,3.515887747,2.909615087,5.222668883,5.313818892,-0.288042265,8.972580823,5.247053291,4.494496847,4.445421353
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.048420763,-1.707756644,-0.447078799,-0.096235037,-0.20767175,-4.862393839,1.652370541,1.124141834,-0.134027235,0.721303125
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-9.769294943,,,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.22757167,-1.38523306,-0.154037047,0.084598167,0.053948005,-4.484212007,1.70511279,1.201927226,0.075734468,0.932461474
Small states,SST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.263144557,0.784324487,2.207004417,2.207928062,2.078648363,-7.793946483,5.967188587,6.562857752,3.619594212,5.25067142
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.246825905,3.422233863,2.462524591,2.780577149,0.482132361,0.716646434,-0.178526591,-1.754073105,-1.612837194,-1.098413668
Suriname,SUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.451603186,-5.903382464,0.54714937,3.932947026,0.122960023,-16.87387405,-3.316299424,1.540517695,1.606597344,1.940756204
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.076972909,1.8164696,2.715217096,3.918085065,2.137584707,-2.669028492,5.924293529,0.723874225,2.262509038,2.149601737
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.316344918,2.959024148,5.105893848,4.001306499,2.787045414,-4.72524968,8.098635245,2.504885485,1.708804225,1.310893745
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.311867865,1.071808537,0.462320335,0.726062663,1.51533067,-2.710995801,5.3031637,0.771118404,-0.585225856,0.657843244
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.465265694,4.066280074,0.695732345,-0.664046641,5.09910496,-3.909807004,2.246479994,0.097209459,2.470230272,1.623565462
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.028758778,-1.085966336,-9.30645195,-8.536334326,9.115813226,-14.63369373,3.161292457,8.319984959,2.318842546,2.065086505
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.51232551,10.62779004,5.652986796,3.94280693,4.581551136,-12.49013745,-0.254097866,-6.676656925,2.348899651,2.117729701
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.008465039,-5.280224533,-0.882509408,-0.435918888,-2.636894526,-3.980110715,-0.874333294,-3.004348297,-5.948930711,
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.586115837,2.464561493,-6.394229426,83.56679979,1.073407279,-35.63621015,27.17391817,12.58411073,12.86704939,4.871817974
Chad,TCD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.073922634,-7.092257518,-4.827377973,2.247689721,2.049286083,-3.527966683,-3.101573735,9.060809281,-0.537599858,-1.350074347
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.844952302,5.712717241,5.857508016,5.851690295,5.302828558,0.886859027,7.381764193,3.304030603,5.061371381,4.788190455
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.980686099,1.349083449,3.807407457,3.28800009,2.250541632,-1.659912608,7.416881933,2.424419094,4.370277511,3.4427181
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.842820838,1.627602008,1.441202402,2.236489697,2.390191389,-0.438936507,3.499886452,3.300370299,3.953686708,2.966099374
Thailand,THA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.659717853,2.969441553,3.737978003,3.907626242,1.905834958,-6.206373264,1.430621756,2.568943164,2.064552319,2.57520763
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.341935194,4.225688617,4.503051615,5.040593209,4.890989718,2.051166804,7.011573661,5.71622455,6.136281811,6.34141937
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.092918327,3.790962007,4.093747822,3.831024848,3.981191127,3.675797612,4.071655307,4.170796844,4.362431359,0.489419163
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.648379551,-1.307481875,1.026813183,0.775304939,-0.157612437,-7.209038764,6.634973749,3.35208962,1.612152634,1.516263891
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.504814158,1.065902397,-4.991678385,-1.900888948,21.04175768,29.4633006,3.436746752,-21.65318262,-19.01145113,-3.331032232
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.620743186,3.831689231,1.637516912,0.777894437,-0.568460333,-4.479209905,2.686848856,2.433132539,1.123899697,0.428600619
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.60361126,7.175514087,3.366885518,0.48629922,-0.304760032,1.749694063,0.566202693,-1.893219858,2.518465132,
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.461739174,6.737337299,5.60196772,5.279340855,3.041009511,-5.90537298,8.330281926,6.241736558,7.554168702,5.287342508
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.22757167,-1.38523306,-0.154037047,0.084598167,0.053948005,-4.484212007,1.70511279,1.201927226,0.075734468,0.932461474
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.883382741,-7.69261764,-5.010687067,-1.172015931,0.118832281,-9.085425453,-0.972348852,1.211960579,1.300654923,1.589464393
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.165531728,0.008690129,1.168783738,1.621700759,0.650532998,-9.764029659,4.088141749,2.074255953,-0.625809734,0.717656173
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.678595993,1.94225846,6.116958888,1.628175853,-0.612629741,0.876219398,10.42940607,4.499458772,4.684874384,2.951523652
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,10.62817355,5.979388562,3.023363136,2.500082604,15.6508251,-2.599582289,3.851403702,2.712619258,5.714880754,
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.77038212,3.304006659,3.270742717,2.208610067,2.71005882,-0.998987837,1.254017611,1.542997924,2.080992431,2.553848269
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.004299431,1.357433129,-0.406390813,2.753003825,2.889586902,-0.423922683,0.258075577,1.489270851,2.427594598,3.253613878
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-9.276866638,2.94151229,2.860278697,4.099379754,3.872846983,-3.084585764,4.410508833,-22.7456813,15.44802199,2.531181661
Upper middle income,UMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.65588427,3.735028292,4.501942809,4.155651464,3.471774296,-0.932308951,7.2691257,3.162892534,4.36127094,3.833231212
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.022574556,1.350780377,1.465490735,-0.015101127,0.848968097,-7.405352345,5.915101985,4.664391249,0.826336249,3.153710745
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.127411382,1.02266589,1.750140952,2.3644425,2.056765899,-2.561807384,5.88834104,1.923861729,2.035599877,1.797350443
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.383455909,4.119844566,2.641277162,3.751768451,4.864861407,-0.31655616,5.9609061,3.891995112,4.164676153,4.421798003
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.335707171,4.744274537,2.107470818,3.900316717,1.401936571,-3.676188032,2.773421663,3.914128696,6.077931115,4.793047802
"Venezuela, RB",VEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.267922316,1.786070569,-0.517853882,2.144901825,3.228630685,-1.264124946,4.078869901,-0.883383819,,
Viet Nam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.668964785,5.354270972,5.617878651,6.280958282,6.324648866,1.915814348,1.666516042,7.725699088,4.361949576,6.417285432
Vanuatu,VUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.676021065,1.195138027,2.005798957,0.464610871,0.862982514,-7.177430786,-3.808557112,2.774357049,-3.24062172,1.630209766
World,WLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.919884688,1.623044819,2.292239787,2.18571528,1.642949456,-3.798581546,5.535672305,2.460403308,1.991415805,1.889469191
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.952269413,7.072761141,0.460419454,-1.647207656,3.357449603,-4.09773046,-7.876431948,-5.95822542,8.501973313,8.74178266
