Country Name,Country Code,Region,Year,GDP_Per_Capita,GDP_Per_Capita_Growth_Annual_Pct,Female_PostSecondary_Education_Pct,Male_PostSecondary_Education_Pct,Labour_Force_Participation_Female_Pct,Labour_Force_Participation_Male_Pct,Maternal_Mortality_Ratio_Per_100k,Women_in_Parliament_Pct,Adult_Literacy_Rate_Female_Pct,Adult_Literacy_Rate_Male_Pct,Adult_Literacy_Rate_Combined_Pct,Gender_Discrimination_Law,Gender_Discrimination_Law_Binary,Maternity_Leave_Days,Paternity_Leave_Days,Shared_Parental_Leave_Days,Youth_Not_In_Edu_Employment_Training_Female_Pct,Youth_Not_In_Edu_Employment_Training_Male_Pct,Youth_Not_In_Edu_Employment_Training_Total_Pct,Unemployment_Female_Pct,Unemployment_Male_Pct,Unemployment_Total_Pct,wei_edu_score,wei_econ_score,wei_safety_score,wei_score,Financial_Inclusion_Female,Financial_Inclusion_Male
Malta,MLT,Middle East & North Africa,2016,26459.07721,1.72254313,21.96999931,27.39999962,44.445,67.91,10,12.85714286,0,0,0,Yes,1,126,1,0,10.81,6.86,8.758,5.164,4.375,4.687,0.10984999655,0.7658541666666666,0.7503796181771848,0.39817658616377105,0,0
Malta,MLT,Middle East & North Africa,2017,30317.24434,9.924499155,26.26425866,32.59944536,46.001,68.498,7,11.94029851,0,0,0,Yes,1,126,1,0,8.77,8.414,8.585,4.253,3.835,4.002,0.1313212933,0.7820517857142857,0.7449344339181232,0.4245181252109791,0,0
Malta,MLT,Middle East & North Africa,2018,33382.26775,3.468401988,27.68000031,32.54000092,48.711,69.889,9,11.94029851,0,0,0,Yes,1,126,1,0,7.761,6.849,7.283,3.5,3.765,3.658,0.13840000155,0.7981482142857143,0.7444896929797198,0.43486999522177394,0,0
Malta,MLT,Middle East & North Africa,2019,32421.91798,-0.048219726,34.04409261,35.45884903,50.424,70.74,8,14.92537313,0,0,0,Yes,1,126,1,0,8.973,8.194,8.561,4.016,3.345,3.616,0.17022046305,0.7995142857142857,0.7646125609155882,0.470355768522855,0,0
Malta,MLT,Middle East & North Africa,2020,31833.59638,-5.528931893,31.76000023,33.63000107,52.232,70.883,10,13.43283582,0,0,0,Yes,1,126,1,0,7.961,10.459,9.296,4.504,4.239,4.347,0.15880000115,0.8118666666666666,0.7542175712438515,0.4598441006965392,0,0
Malta,MLT,Middle East & North Africa,2021,38065.35435,12.71814802,35.38883461,37.7288685,53.332,71.502,10,13.43283582,0,0,0,Yes,1,126,1,0,10.89,8.292,9.5,3.111,3.59,3.394,0.17694417305,0.8025023809523809,0.7542175712438515,0.47489006107845705,0,0
Malta,MLT,Middle East & North Africa,2022,36224.282,1.724392731,37.35649569,38.25120555,55.473,71.308,10,27.84810127,0,0,0,Yes,1,126,1,0,5.989,8.085,7.1,2.633,3.129,2.921,0.18678247845,0.8347613095238094,0.8503193409105182,0.5099099669444852,0,0
Malta,MLT,Middle East & North Africa,2023,40182.43139,2.616405418,38.66623554,39.94966135,55.016,71.587,8,27.84810127,0,0,0,Yes,1,126,14,0,8.254,8.07,8.157,2.945,3.228,3.11,0.1933311777,0.8220714285714286,0.8507640818489215,0.5132632848199415,0,0
Malta,MLT,Middle East & North Africa,2024,42347.30739,1.984174515,30.506657474444445,33.81089235222222,55.287,71.479,8.777777777777779,27.84810127,0,0,0,Yes,1,126,14,0,8.213,8.093,8.15,2.766,2.658,2.703,0.1525332873722222,0.8233958333333333,0.8505911270395424,0.4744947166750754,0,0
Marshall Islands,MHL,East Asia & Pacific,2015,3764.344262,3.965217352,15.34794179,19.572920285000002,0,0,184,9.090909091,96.99748261,97.231778985,97.00712763175915,No,0,0,0,0,0,0,0,0,0,0,0.561727122,0.3333333333333333,0.35324559807609074,0.4044147302797572,0,0
Marshall Islands,MHL,East Asia & Pacific,2016,4229.809889,4.848125886,15.34794179,19.572920285000002,0,0,183,9.090909091,96.99748261,97.231778985,97.00712763175915,No,0,0,0,0,0,0,0,0,0,0,0.561727122,0.3333333333333333,0.35346796854529244,0.4044995730727232,0,0
Marshall Islands,MHL,East Asia & Pacific,2017,4592.834576,6.18444128,15.34794179,19.572920285000002,0,0,179,9.090909091,96.99748261,97.231778985,97.00712763175915,No,0,0,0,0,0,0,0,0,0,0,0.561727122,0.3333333333333333,0.3543574504220992,0.4048385888548571,0,0
Marshall Islands,MHL,East Asia & Pacific,2018,4858.120791,8.384961342,15.34794179,19.572920285000002,0,0,167,9.090909091,96.99748261,97.231778985,97.00712763175915,No,0,0,0,0,0,0,0,0,0,0,0.561727122,0.3333333333333333,0.35702589605251944,0.40585224459182473,0,0
Marshall Islands,MHL,East Asia & Pacific,2019,5292.339855,13.6597363,13.82828629,20.80764207,0,0,168,6.060606061,97.62000275,98.75,98.1800003051758,No,0,0,0,0,0,0,0,0,0,0,0.5572414452,0.3333333333333333,0.3366015053833178,0.3968984501543094,0,0
Marshall Islands,MHL,East Asia & Pacific,2020,5661.967873,0.18904949,15.34794179,19.572920285000002,0,0,178,6.060606061,96.99748261,97.231778985,97.00712763175915,No,0,0,0,0,0,0,0,0,0,0,0.561727122,0.3333333333333333,0.33437780069130085,0.3970822967965455,0,0
Marshall Islands,MHL,East Asia & Pacific,2021,6258.611937,4.49871565,16.86759729,18.3381985,0,0,206,6.060606061,96.37496247,95.71355797,95.8342549583425,Yes,1,0,0,0,0,0,0,0,0,0,0.5662127988,0.3333333333333333,0.6614847608869869,0.499795978017104,0,0
Marshall Islands,MHL,East Asia & Pacific,2022,6322.828555,2.06474741,15.34794179,19.572920285000002,0,0,174,6.060606061,96.99748261,97.231778985,97.00712763175915,Yes,1,0,0,0,0,0,0,0,0,0,0.561727122,0.3333333333333333,0.6686006159014409,0.5002536933632484,0,0
Marshall Islands,MHL,East Asia & Pacific,2023,6678.342391,-0.842141526,15.34794179,19.572920285000002,0,0,155,12.12121212,96.99748261,97.231778985,97.00712763175915,Yes,1,0,0,0,0,0,0,0,0,0,0.561727122,0.3333333333333333,0.7132296952096064,0.5111454726524868,0,0
Marshall Islands,MHL,East Asia & Pacific,2024,7466.651865,6.271662283,15.34794179,19.572920285000002,0,0,177.11111111111111,12.12121212,96.99748261,97.231778985,97.00712763175915,Yes,1,0,0,0,0,0,0,0,0,0,0.561727122,0.3333333333333333,0.7083128370572579,0.5099681860781189,0,0
Mauritania,MRT,Sub-Saharan Africa,2015,1554.948979,2.255801645,0,0,26.678,59.043,469,25.17006803,57.43000031,75.41000366,65.1100006103516,Yes,1,98,1,0,49.604,23.616,37.108,11.886,9.224,10.108,0.28715000155,0.24375833333333335,0.7303977406136091,0.37114410931061886,0,0
Mauritania,MRT,Sub-Saharan Africa,2016,1565.765757,-1.729796675,0,0,26.447,58.278,456,25.17006803,54.62000084,72.755001065,62.319999694824254,Yes,1,98,1,0,48.248,23.618,36.376,11.777,9.536,10.283,0.2731000042,0.2492529761904762,0.733288556713231,0.3681959346774848,0,0
Mauritania,MRT,Sub-Saharan Africa,2017,1615.004013,3.14237148,0,0,26.215,57.507,450,25.17006803,54.62000084,72.755001065,62.319999694824254,Yes,1,98,1,0,46.791,23.49,35.528,11.535,9.734,10.336,0.2731000042,0.2552244047619048,0.7346227795284411,0.37133803290585105,0,0
Mauritania,MRT,Sub-Saharan Africa,2018,1722.935289,1.702570472,0,0,26.227,57.421,437,20.26143791,54.62000084,72.755001065,62.319999694824254,Yes,1,98,1,0,47.08,23.652,35.721,13.332,8.937,10.407,0.2731000042,0.2538982142857143,0.7047893948280631,0.3656062162408702,0,0
Mauritania,MRT,Sub-Saharan Africa,2019,1767.072711,0.139308525,0,0,26.245,57.291,424,20.26143791,54.62000084,72.755001065,62.319999694824254,Yes,1,98,1,0,47.32,23.775,35.867,15.054,8.079,10.416,0.2731000042,0.2528303571428571,0.7076802109276852,0.3655914177615957,0,0
Mauritania,MRT,Sub-Saharan Africa,2020,1795.764596,-3.228954106,0,0,25.99,56.733,413,20.26143791,51.81000137,70.09999847,59.5299987792969,Yes,1,98,1,0,48.126,24.627,36.655,15.786,8.672,11.054,0.25905000685,0.2479297619047619,0.7101262860889037,0.35728596249355205,0,0
Mauritania,MRT,Sub-Saharan Africa,2021,1947.789184,-2.124177304,0,0,26.182,56.668,425,20.26143791,54.62000084,72.755001065,62.319999694824254,Yes,1,98,1,0,47.845,24.277,36.298,15.924,8.722,11.144,0.2731000042,0.2500678571428572,0.7074578404584835,0.3642168616200013,0,0
Mauritania,MRT,Sub-Saharan Africa,2022,1960.352401,3.712730841,0,0,26.245,57.384,385,20.26143791,54.62000084,72.755001065,62.319999694824254,Yes,1,98,1,0,47.933,24.328,36.324,15.255,8.167,10.531,0.2731000042,0.24991130952380952,0.716352659226551,0.3656605976953551,0,0
Mauritania,MRT,Sub-Saharan Africa,2023,2120.823184,3.394023478,0,0,26.188,57.098,381,23.29545455,54.62000084,72.755001065,62.319999694824254,Yes,1,98,1,0,48.1,24.439,36.419,15.135,8.099,10.446,0.2731000042,0.24887857142857145,0.7374689187033578,0.3687094860239742,0,0
Mauritania,MRT,Sub-Saharan Africa,2024,2082.783744,2.209406168,0,0,26.117,56.896,426.6666666666667,23.29545455,54.62000084,72.755001065,62.319999694824254,Yes,1,98,1,0,48.22,24.492,36.463,15.026,8.048,10.373,0.2731000042,0.2480113095238095,0.7273140006098139,0.3665824870537248,0,0
Mauritius,MUS,Sub-Saharan Africa,2015,9507.871337,3.553356966,17.34756841,21.87065966,46.372,74.256,61,11.5942029,90.65000153,94.86000061,92.7099990844727,Yes,1,84,7,0,24.644,15.751,20.087,10.765,5.323,7.41,0.5399878497,0.6880071428571428,0.7306191245145652,0.6474744821904149,0,0
Mauritius,MUS,Sub-Saharan Africa,2016,9965.725311,3.791130707,16.98736151,22.47899766,45.414,73.819,62,11.5942029,90.98000336,95.44000244,93.1600036621094,Yes,1,84,7,0,25.749,15.173,20.319,10.501,4.559,6.814,0.53983682435,0.6787535714285715,0.7303967540453635,0.6444330759796325,0,0
Mauritius,MUS,Sub-Saharan Africa,2017,10841.68478,3.844308006,17.62008075,21.7383424,45.716,73.953,66,11.5942029,91.56282878,95.41474541,93.30674905601768,Yes,1,98,7,0,25.241,14.924,19.939,10.127,4.681,6.752,0.54591454765,0.6824309523809524,0.7295072721685568,0.6477453985987152,0,0
Mauritius,MUS,Sub-Saharan Africa,2018,11643.4606,3.950035487,18.73203304,23.04205514,45.604,72.822,67,11.5942029,91.56282878,95.41474541,93.30674905601768,Yes,1,98,7,0,24,17.112,20.461,9.6,4.456,6.426,0.5514743091000001,0.6878738095238095,0.7292849016993551,0.6515940261119405,0,0
Mauritius,MUS,Sub-Saharan Africa,2019,11403.25279,2.858125324,19.45509875,24.84343338,46.422,72.932,67,20,91.56282878,95.41474541,93.30674905601768,Yes,1,98,7,0,21.322,14.999,18.078,9.794,4.15,6.331,0.5550896376500001,0.7040345238095238,0.7853235490326884,0.6745309770648369,0,0
Mauritius,MUS,Sub-Saharan Africa,2020,9011.042884,-14.54849559,18.50080032,20.96949298,43.47,68.494,58,20,91.56282878,95.41474541,93.30674905601768,Yes,1,98,7,0,22.357,18.766,20.52,10.231,7.619,8.626,0.5503181455,0.6868059523809524,0.7873248832555036,0.6676270947203823,0,0
Mauritius,MUS,Sub-Saharan Africa,2021,9068.973002,3.377668734,20.05080433,25.1509026,40.998,64.993,80,20,91.78057003,95.05973959,93.0304719147886,Yes,1,98,7,0,22.043,19.933,20.968,8.671,7.125,7.719,0.5591568718000001,0.6780011904761905,0.7824327329330665,0.666914834784002,0,0
Mauritius,MUS,Sub-Saharan Africa,2022,10223.78823,9.021163173,18.384821015714287,22.87055483142857,42.94,69.079,61,20,91.56282878,95.41474541,93.30674905601768,Yes,1,98,7,0,22.825,18.714,20.742,8.55,4.95,6.322,0.5497382489785715,0.6823690476190476,0.7866577718478986,0.6657640961313112,0,0
Mauritius,MUS,Sub-Saharan Africa,2023,11182.18657,5.13122105,18.384821015714287,22.87055483142857,42.725,68.527,66,20,92.8407402,96.299239,94.3265215627,Yes,1,98,7,0,22.635,18.176,20.391,7.59,4.318,5.571,0.5561278060785714,0.6823779761904761,0.7855459195018901,0.6680214321921041,0,0
Mauritius,MUS,Sub-Saharan Africa,2024,11871.73368,4.8212473,18.384821015714287,22.87055483142857,42.611,68.273,65.33333333333333,19.40298507,91.56282878,95.41474541,93.30674905601768,Yes,1,98,7,0,22.658,18.094,20.374,7.511,4.205,5.476,0.5497382489785715,0.6817934523809523,0.7817140669480246,0.6641796567043194,0,0
Mexico,MEX,Latin America & Caribbean,2015,10021.23861,1.609710129,15.53000021,17.70999956,43.928,78.568,43,42.36947791,93.48999786,95.55000305,94.4700012207031,Yes,1,84,7,0,30.728,8.793,19.716,4.456,4.223,4.311,0.54509999035,0.4921857142857143,0.9397902930268625,0.6317501850485105,0,0
Mexico,MEX,Latin America & Caribbean,2016,9097.923977,0.790955212,14.01000023,16.45999908,43.988,78.273,43,42.4,93.97000122,95.83999634,94.8600006103516,Yes,1,84,7,0,30.506,8.596,19.498,3.903,3.822,3.853,0.53990000725,0.4934928571428571,0.9399937736268624,0.6303373773583587,0,0
Mexico,MEX,Latin America & Caribbean,2017,9649.278168,0.923425367,14.48999977,17.36000061,43.627,78.237,44,42.6,94.16999817,95.87000275,94.9700012207031,Yes,1,84,7,0,29.428,8.096,18.701,3.598,3.31,3.419,0.5432999897,0.49712202380952386,0.941104736490994,0.6334517690050518,0,0
Mexico,MEX,Latin America & Caribbean,2018,10084.79376,1.0113662,15.34000015,17.70999908,44.134,78.165,44,48.2,94.61000061,96.23000336,95.379997253418,Yes,1,84,7,0,28.644,8.316,18.412,3.41,3.192,3.275,0.5497500038,0.5029678571428572,0.97843806982432735,0.6467646453471364,0,0
Mexico,MEX,Latin America & Caribbean,2019,10369.55536,-1.334621769,15.53000021,17.70999956,45.573,78.057,43,48.2,94.5797932,96.28544701,95.3889403219417,Yes,1,84,7,0,27.824,8.919,18.299,3.515,3.453,3.477,0.55054896705,0.5128684523809524,0.978660440293529,0.6513453600250905,0,0
Mexico,MEX,Latin America & Caribbean,2020,8841.270751,-9.10287153,18.28000069,19.30999947,41.704,72.492,61,48.2,94.5,96.05999756,95.25,Yes,1,84,7,0,29.096,11.817,20.383,4.088,4.661,4.44,0.56390000345,0.4906904761904762,0.9746577718478986,0.6460814799545025,0,0
Mexico,MEX,Latin America & Caribbean,2021,10314.05067,5.343066791,15.53000021,17.70999956,44.615,76.673,104,50,95.03441751,96.41665574,95.6890981310362,Yes,1,84,7,0,26.779,10.081,18.353,4.086,3.977,4.019,0.5528220886,0.5138529761904762,0.977095841672226,0.6523096593458907,0,0
Mexico,MEX,Latin America & Caribbean,2022,11402.14104,2.932857652,15.53000021,17.70999956,46.004,77.314,45,50,95.21460366,96.56200357,95.8486603965766,Yes,1,84,7,0,25.452,9.341,17.317,3.307,3.222,3.256,0.55372301935,0.5259595238095238,0.9902156993551255,0.6606806232571116,0,0
Mexico,MEX,Latin America & Caribbean,2023,13826.13066,2.398388167,15.53000021,17.70999956,47.317,77.55,42,50,95.23699766,96.50969261,95.8346901734281,Yes,1,84,7,0,24.272,8.594,16.351,2.797,2.744,2.765,0.55383498935,0.5370494047619048,0.9908828107627308,0.665486078158528,0,0
Mexico,MEX,Latin America & Caribbean,2024,14157.94458,0.584780121,15.53000021,17.70999956,47.364,77.42,52.111111111111114,50.2,95.17093157,96.44208022,95.7654716766416,Yes,1,84,7,0,24.34,8.588,16.376,2.725,2.701,2.711,0.5535046589,0.5369214285714285,0.9886343982408026,0.6647972969547428,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2015,2911.16211,4.313934826,0,0,0,0,182,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2930842784078274,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2016,2979.601192,0.15337714,0,0,0,0,173,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.29508561263064265,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2017,3279.10779,0.449152479,0,0,0,0,171,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.29553035356904606,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2018,3566.586904,-0.38941306,0,0,0,0,163,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2973093173226596,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2019,3572.659183,3.729603773,0,0,0,0,154,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.29931065154547476,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2020,3362.027931,-2.234995239,0,0,0,0,150,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3002001334222815,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2021,3508.223563,2.445771809,0,0,0,0,155,7.142857143,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3467073286962731,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2022,3710.124485,-3.33022071,0,0,0,0,144,7.142857143,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.34915340385749166,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2023,3941.372479,0.0218016,0,0,0,0,129,14.28571429,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4001080085421837,0,0,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,2024,4166.004767,0.247352209,0,0,0,0,157.88888888888889,15.38461538,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4010099800319126,0,0,0
Moldova,MDA,Europe & Central Asia,2015,2749.551371,0.429158888,23.06338073,19.80018688,69.414,71.171,20,21.78217822,0,0,0,Yes,1,126,0,1039,12.319,19.633,15.899,1.318,2.236,1.742,0.11531690365,0.7560392857142857,0.8076561492185013,0.4129409443367488,0,0
Moldova,MDA,Europe & Central Asia,2016,2847.087948,5.870175764,23.06338073,19.80018688,68.931,71.078,21,21.78217822,0,0,0,Yes,1,126,0,1039,12.695,19.998,16.272,0.962,2.249,1.557,0.11531690365,0.7522363095238095,0.8074337787492996,0.4122095599822596,0,0
Moldova,MDA,Europe & Central Asia,2017,3453.267277,5.990411998,23.06338073,19.80018688,67.43,69.417,20,22.77227723,0,0,0,Yes,1,126,0,1039,15.417,18.485,16.922,1.31,1.909,1.586,0.11531690365,0.7330202380952381,0.8142568092851679,0.4098171345267985,0,0
Moldova,MDA,Europe & Central Asia,2018,4156.44982,5.920367182,23.06338073,19.80018688,66.419,67.822,20,22.77227723,0,0,0,Yes,1,126,14,1039,14.106,21.684,17.83,1.028,1.396,1.196,0.11531690365,0.7350505952380952,0.8142568092851679,0.4101951632367113,0,0
Moldova,MDA,Europe & Central Asia,2019,4405.334182,5.22280985,23.06338073,19.80018688,68.337,70.544,21,25.74257426,0,0,0,Yes,1,126,14,1039,16.05,18.952,17.479,1.126,1.867,1.466,0.11531690365,0.7337851190476191,0.8338364190159662,0.41321959797174274,0,0
Moldova,MDA,Europe & Central Asia,2020,4375.778893,-7.263269768,23.06338073,19.80018688,68.086,71.631,29,24.75247525,0,0,0,Yes,1,126,14,1039,14.554,16.658,15.592,0.936,1.477,1.186,0.11531690365,0.7398630952380952,0.825456795195686,0.4129646666570941,0,0
Moldova,MDA,Europe & Central Asia,2021,5274.605822,15.65579761,22.08625691,19.80018688,70.665,74.778,24,39.6039604,0,0,0,Yes,1,126,14,1039,13.297,13.809,13.55,0.492,1.125,0.785,0.11043128455,0.7565946428571428,0.9255785485416944,0.426045735108724,0,0
Moldova,MDA,Europe & Central Asia,2022,5744.296184,-2.066404261,22.21543512,19.80018688,71.543,73.748,19,40.59405941,0,0,0,Yes,1,126,14,1039,14.773,15.156,14.963,0.685,1.15,0.897,0.1110771756,0.7532244047619048,0.9332910609543696,0.4274205896461128,0,0
Moldova,MDA,Europe & Central Asia,2023,6799.585946,4.11813606,23.12958843,19.80018688,69.917,71.564,19,38.61386139,0,0,0,Yes,1,126,14,1039,12.089,14.552,13.308,1.211,1.97,1.555,0.11564794215,0.7592303571428571,0.9200897408210362,0.4322953400582518,0,0
Moldova,MDA,Europe & Central Asia,2024,7617.516131,2.973327755,24.82224246,19.80018688,70.127,71.747,21.444444444444443,40.81632653,0,0,0,Yes,1,126,14,1039,12.082,14.62,13.338,1.171,1.752,1.434,0.1241112123,0.7601386904761904,0.934229269496321,0.4450264001561663,0,0
Monaco,MCO,Europe & Central Asia,2015,170437.1012,3.115104909,0,0,0,0,5,20.83333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4713327403231932,0,0,0
Monaco,MCO,Europe & Central Asia,2016,173604.7536,1.574239751,0,0,0,0,6,20.83333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4711103698539915,0,0,0
Monaco,MCO,Europe & Central Asia,2017,170663.3752,-4.23891094,0,0,0,0,5,20.83333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4713327403231932,0,0,0
Monaco,MCO,Europe & Central Asia,2018,188298.3157,4.379239971,0,0,0,0,6,33.33333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5544437031873249,0,0,0
Monaco,MCO,Europe & Central Asia,2019,193746.7856,7.247380376,0,0,0,0,6,33.33333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5544437031873249,0,0,0
Monaco,MCO,Europe & Central Asia,2020,176891.8865,-13.10457414,0,0,0,0,24,33.33333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5504410347416945,0,0,0
Monaco,MCO,Europe & Central Asia,2021,223823.364,20.71886737,0,0,0,0,5,33.33333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5546660736565266,0,0,0
Monaco,MCO,Europe & Central Asia,2022,226052.0019,9.894568218,0,0,0,0,5,33.33333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5546660736565266,0,0,0
Monaco,MCO,Europe & Central Asia,2023,256580.5151,4.975971036,0,0,0,0,5,45.83333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6379994069898599,0,0,0
Monaco,MCO,Europe & Central Asia,2024,197788.67764444445,3.840209616777778,0,0,0,0,7.444444444444445,45.83333333,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6374558347318113,0,0,0
Mongolia,MNG,East Asia & Pacific,2015,3838.92127,0.223539088,42.70544936,30.26950923,53.429,66.168,52,14.47368421,98.92329651,98.15532467333334,98.5304604213694,Yes,1,120,0,0,19.758,13.926,16.806,4.248,5.376,4.861,0.70814372935,0.7740113095238096,0.7518170008040471,0.744149659678732,0,0
Mongolia,MNG,East Asia & Pacific,2016,3619.900264,-0.547071462,43.52479596,29.9914507,52.092,64.948,48,17.10526316,98.92329651,98.15532467333334,98.5304604213694,Yes,1,120,0,0,22.309,18.654,20.454,5.873,8.37,7.235,0.71224046235,0.7562928571428571,0.7702503423475205,0.7458465989057866,0,0
Mongolia,MNG,East Asia & Pacific,2017,3645.967087,3.62200701,44.01110463,29.41499567,52.687,65.829,45,17.10526316,98.92329651,98.15532467333334,98.5304604213694,Yes,1,120,0,0,22.029,17.695,19.822,5.638,6.957,6.359,0.7146720057,0.7601053571428572,0.7709174537551257,0.7481628637320695,0,0
Mongolia,MNG,East Asia & Pacific,2018,4107.642885,5.754270166,48.35630010166667,30.861489015,51.717,68.051,45,17.10526316,98,95.66999817,96.9000015258789,Yes,1,120,0,0,21.571,16.317,18.884,4.806,5.826,5.377,0.7317815005083333,0.7582446428571429,0.7709174537551257,0.7534704392660246,0,0
Mongolia,MNG,East Asia & Pacific,2019,4347.546103,3.679884212,48.35630010166667,30.861489015,56.736,72.108,45,17.33333333,98.76000214,98.12999725,98.4599990844727,Yes,1,120,0,0,20.096,16.885,18.446,8.076,10.236,9.269,0.7355815112083334,0.7861809523809523,0.7724379215551256,0.7644321950041281,0,0
Mongolia,MNG,East Asia & Pacific,2020,4001.251931,-6.265423783,46.36000061,33.77000046,54.483,69.678,47,17.33333333,99.23999786,99.12000275,99.1800003051758,Yes,1,120,0,0,20.738,16.398,18.501,6.308,6.825,6.594,0.72799999235,0.7737363095238096,0.7719931806167222,0.7576104193025525,0,0
Mongolia,MNG,East Asia & Pacific,2021,4517.61578,-0.061421283,48.35630010166667,30.861489015,52.223,68.426,63,17.10526316,99.69977509,99.1619514,99.272758866107,Yes,1,120,0,0,18.103,16.318,17.183,7.309,8.092,7.747,0.7402803759583334,0.7768672619047619,0.7669147853094952,0.7611963945038381,0,0
Mongolia,MNG,East Asia & Pacific,2022,4993.514875,3.503077669,56.19502816,30.861489015,53.922,69.649,41,17.10526316,98.91000366,98.51999664,98.7300033569336,Yes,1,120,0,1095,16.958,12.799,14.812,5.324,6.921,6.211,0.7755251591000001,0.7893988095238095,0.7718069356319324,0.7788736505852172,0,0
Mongolia,MNG,East Asia & Pacific,2023,5838.631081,5.959523332,57.34142189,30.861489015,53.596,68.96,41,17.10526316,98.93000031,98.33000183,98.6399993896484,Yes,1,120,14,1095,15.64,13.872,14.727,4.622,6.212,5.503,0.7813571109999999,0.7943166666666667,0.7718069356319324,0.78243927204004,0,0
Mongolia,MNG,East Asia & Pacific,2024,6691.482098,3.565602887,48.35630010166667,30.861489015,53.073,68.46,47.44444444444444,25.3968254,98.92329651,98.15532467333334,98.5304604213694,Yes,1,120,14,1095,15.65,13.866,14.729,4.586,6.098,5.424,0.7363979830583334,0.792089880952381,0.8256509630970771,0.7838407706637885,0,0
Montenegro,MNE,Europe & Central Asia,2015,6491.192806,3.240257446,24.235805626666668,23.53979113666667,46.123,59.292,7,17.28395062,97.94999695,99.15000153,98.5299987792969,Yes,1,45,0,365,18.295,19.997,19.154,17.312,17.765,17.555,0.6109290128833333,0.6472029761904762,0.7805587813181232,0.6757908230419039,0,0
Montenegro,MNE,Europe & Central Asia,2016,6999.135813,2.833712962,24.235805626666668,23.53979113666667,45.698,60.555,6,23.45679012,97.94999695,99.15000153,98.5299987792969,Yes,1,45,0,365,18.036,18.753,18.398,17.105,18.256,17.732,0.6109290128833333,0.6466654761904762,0.8219334151206582,0.6873358887409156,0,0
Montenegro,MNE,Europe & Central Asia,2017,7758.36922,4.611243949,24.235805626666668,23.53979113666667,45.296,60.781,7,23.45679012,97.94999695,99.15000153,98.5299987792969,Yes,1,45,0,365,17.043,16.338,16.687,16.942,15.372,16.082,0.6109290128833333,0.6497190476190476,0.8217110446514565,0.6883539748013578,0,0
Montenegro,MNE,Europe & Central Asia,2018,8790.881521,5.001399969,23.30503535,22.4793497,45.519,62.492,7,23.45679012,97.94999695,99.15000153,98.5299987792969,Yes,1,45,0,365,13.789,18.751,16.298,15.121,15.246,15.19,0.6062751614999999,0.6661434523809524,0.8217110446514565,0.6923391458771802,0,0
Montenegro,MNE,Europe & Central Asia,2019,8842.485287,4.010643961,24.57516755,24.33410645,46.888,63.075,6,28.39506173,97.94999695,99.15000153,98.5299987792969,Yes,1,45,0,365,15.806,18.845,17.345,15.685,14.668,15.128,0.6126258225,0.6622428571428571,0.8548552258539915,0.7025896008433957,0,0
