Country Name,Country Code,Region,Year,GDP_Per_Capita,GDP_Per_Capita_Growth_Annual_Pct,Female_PostSecondary_Education_Pct,Male_PostSecondary_Education_Pct,Labour_Force_Participation_Female_Pct,Labour_Force_Participation_Male_Pct,Financial_Inclusion_Female,Financial_Inclusion_Male,Maternal_Mortality_Ratio_Per_100k,Women_in_Parliament_Pct,Adult_Literacy_Rate_Female_Pct,Adult_Literacy_Rate_Male_Pct,Adult_Literacy_Rate_Combined_Pct,Gender_Discrimination_Law,Gender_Discrimination_Law_Binary,Maternity_Leave_Days,Paternity_Leave_Days,Shared_Parental_Leave_Days,Youth_Not_In_Edu_Employment_Training_Female_Pct,Youth_Not_In_Edu_Employment_Training_Male_Pct,Youth_Not_In_Edu_Employment_Training_Total_Pct,Unemployment_Female_Pct,Unemployment_Male_Pct,Unemployment_Total_Pct
Isle of Man,IMN,Europe & Central Asia,2020,79513.53303,-8.952853097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,IMN,Europe & Central Asia,2021,94299.96935,3.785982839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,IMN,Europe & Central Asia,2022,88328.54813,-4.195010004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,IMN,Europe & Central Asia,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,IMN,Europe & Central Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel,ISR,Middle East & North Africa,2015,36213.10415,0.231915658,NA,NA,60.114,71.233,92,94,3,26.66666667,NA,NA,NA,Yes,1,98,0,0,16.064,12.638,14.314,5.31,5.058,5.176
Israel,ISR,Middle East & North Africa,2016,37671.53891,2.431947714,NA,NA,60.412,71.09,92,94,3,26.66666667,NA,NA,NA,Yes,1,98,0,0,15.047,12.377,13.683,4.865,4.597,4.723
Israel,ISR,Middle East & North Africa,2017,41138.47096,2.3434145220000002,NA,NA,60.282,70.924,92,94,3,27.5,NA,NA,NA,Yes,1,98,0,0,15.046,12.167,13.575,4.241,4.051,4.14
Israel,ISR,Middle East & North Africa,2018,42362.66528,2.01931484,NA,NA,60.857,70.197,92,94,3,27.5,NA,NA,NA,Yes,1,105,0,0,14.253,12.621,13.419,3.877,3.953,3.917
Israel,ISR,Middle East & North Africa,2019,44250.63136,1.749458447,NA,NA,60.618,69.547,92,94,3,23.33333333,NA,NA,NA,Yes,1,105,0,0,14.83,13.763,14.285,3.846,3.627,3.731
Israel,ISR,Middle East & North Africa,2020,44575.5719,-3.734490844,NA,NA,59.403,67.56,92,94,3,27.5,NA,NA,NA,Yes,1,105,0,0,16.307,15.832,16.064,3.973,4.348,4.169
Israel,ISR,Middle East & North Africa,2021,52270.90402,7.563950483,NA,NA,59.696,67.073,92,94,3,28.33333333,NA,NA,NA,Yes,1,105,0,0,17.191,16.352,16.762,4.731,4.886,4.812
Israel,ISR,Middle East & North Africa,2022,54949.62156,4.194145643,NA,NA,61.109,68.493,92,94,3,23.33333333,NA,NA,NA,Yes,1,105,0,0,16.158,14.779,15.453,3.581,3.8,3.695
Israel,ISR,Middle East & North Africa,2023,52003.72007,-1.187230213,NA,NA,61.825,68.169,92,94,2,24.16666667,NA,NA,NA,Yes,1,105,0,0,15.888,14.382,15.118,3.485,3.701,3.596
Israel,ISR,Middle East & North Africa,2024,54176.68444,-0.396212603,NA,NA,62.04,68.151,92,94,NA,25,NA,NA,NA,Yes,1,105,0,0,15.856,14.35,15.086,3.162,3.139,3.15
Italy,ITA,Europe & Central Asia,2015,30639.88298,1.038265118,15.850000380000001,14,39.391,58.591,97,97,8,30.95238095,NA,NA,NA,Yes,1,150,1,0,20.911,21.971,21.457,12.695,11.316,11.896
Italy,ITA,Europe & Central Asia,2016,31391.56929,1.428844532,16.44131817,14.20833317,40.069,58.958,97,97,8,30.95238095,NA,NA,NA,Yes,1,150,1,0,19.692,20.238,19.974,12.776,10.892,11.688
Italy,ITA,Europe & Central Asia,2017,32844.11566,1.794997299,17.62336813,14.77566073,40.579,59.073,97,97,8,30.95238095,NA,NA,NA,Yes,1,150,2,0,19.917,20.461,20.2,12.39,10.342,11.211
Italy,ITA,Europe & Central Asia,2018,34904.10819,0.58122767,18.15627707,15.39918085,40.735,59.081,97,97,7,35.71428571,NA,NA,NA,Yes,1,150,4,0,19.512,19.214,19.356,11.778,9.749,10.61
Italy,ITA,Europe & Central Asia,2019,33812.78872,1.134644119,18.43238047,15.600292,40.885,58.872,97,97,7,35.71428571,99.22000122,99.48000336,99.3499984741211,Yes,1,150,4,0,18.132,18.343,18.242,11.103,9.097,9.951
Italy,ITA,Europe & Central Asia,2020,32091.48666,-8.423239939,18.40999985,15.75,39.512,57.575,97,97,8,35.71428571,NA,NA,NA,Yes,1,150,7,0,18.825,19.196,19.019,10.197,8.408,9.164
Italy,ITA,Europe & Central Asia,2021,36852.54254,9.494161085,19.35203564,15.77960322,39.884,57.556,97,97,7,35.71428571,NA,NA,NA,Yes,1,150,9,0,20.006,19.549,19.768,10.63,8.661,9.497
Italy,ITA,Europe & Central Asia,2022,35653.90421,5.033445487,19.59748064,15.95285051,40.517,58.092,97,97,10,32.25,NA,NA,NA,Yes,1,150,14,0,15.401,16.282,15.858,9.355,7.115,8.069
Italy,ITA,Europe & Central Asia,2023,39065.42444,0.749844869,20.83542543,17.07913127,41.313,58.816,97,97,6,32.25,NA,NA,NA,Yes,1,150,14,0,12.279,13.038,12.672,8.763,6.78,7.627
Italy,ITA,Europe & Central Asia,2024,40226.04724,0.738517575,NA,NA,41.277,58.627,97,97,NA,32.25,NA,NA,NA,Yes,1,150,14,0,12.356,13.101,12.74,7.838,5.986,6.778
Jamaica,JAM,Latin America & Caribbean,2015,5062.89555,0.605132261,NA,NA,58.524,72.697,72,75,100,12.6984127,NA,NA,NA,No,0,56,0,0,35.25,27.829,31.475,11.452,6.64,8.825
Jamaica,JAM,Latin America & Caribbean,2016,5009.794487,1.108933685,NA,NA,57.653,72.427,72,75,102,17.46031746,NA,NA,NA,No,0,56,0,0,32.76,26.87,29.764,11.379,6.378,8.634
Jamaica,JAM,Latin America & Caribbean,2017,5259.313328,0.78732843,NA,NA,58.604,72.974,72,75,106,17.46031746,NA,NA,NA,No,0,56,0,0,31.317,24.555,27.877,9.712,5.481,7.399
Jamaica,JAM,Latin America & Caribbean,2018,5578.103475,1.733372669,NA,NA,58.309,72.894,72,75,112,17.46031746,NA,NA,NA,No,0,56,0,0,28.84,23.371,26.058,6.953,4.245,5.47
Jamaica,JAM,Latin America & Caribbean,2019,5607.242993,0.778865726,NA,NA,59.834,74.337,72,75,120,17.46031746,NA,NA,NA,No,0,56,0,0,24.952,20.934,22.908,6.372,3.836,4.987
Jamaica,JAM,Latin America & Caribbean,2020,4879.440258,-10.15796889,NA,NA,57.579,72.332,72,75,126,28.57142857,NA,NA,NA,No,0,56,0,0,31.532,27.861,29.665,7.436,5.732,6.501
Jamaica,JAM,Latin America & Caribbean,2021,5165.337821,4.345494593,NA,NA,58.395,73.242,72,75,186,28.57142857,NA,NA,NA,No,0,56,0,0,27.927,24.24,26.052,6.343,4.236,5.188
Jamaica,JAM,Latin America & Caribbean,2022,6022.153398,5.167336668,NA,NA,60.803,74.744,72,75,138,28.57142857,90.80999756,NA,NA,No,0,56,0,0,22.647,20.962,21.79,5.136,3.197,4.083
Jamaica,JAM,Latin America & Caribbean,2023,6839.725024,2.581466873,NA,NA,61.172,74.847,72,75,130,28.57142857,NA,NA,NA,No,0,56,0,0,22.635,20.893,21.75,5.696,3.303,4.4
Jamaica,JAM,Latin America & Caribbean,2024,7019.746348,-0.697441265,NA,NA,61.301,74.996,72,75,NA,27.41935484,NA,NA,NA,No,0,56,0,0,22.733,20.937,21.82,6.194,3.777,4.885
Japan,JPN,East Asia & Pacific,2015,34960.63938,1.668465117,NA,NA,49.409,70.209,99,98,5,9.473684211,NA,NA,NA,Yes,1,98,0,0,4.773,2.602,3.66,3.09,3.605,3.385
Japan,JPN,East Asia & Pacific,2016,39375.47316,0.805362825,NA,NA,50.208,70.365,99,98,5,9.473684211,NA,NA,NA,Yes,1,98,0,0,4.567,2.584,3.55,2.835,3.357,3.132
Japan,JPN,East Asia & Pacific,2017,38834.05293,1.758611802,NA,NA,51.031,70.437,99,98,5,10.10752688,NA,NA,NA,Yes,1,98,0,0,4.326,2.363,3.32,2.645,2.958,2.822
Japan,JPN,East Asia & Pacific,2018,39751.1331,0.771168472,NA,NA,52.368,71.084,99,98,5,10.10752688,NA,NA,NA,Yes,1,98,0,0,3.667,2.307,2.97,2.232,2.651,2.467
Japan,JPN,East Asia & Pacific,2019,40415.95676,-0.262170829,NA,NA,53.24,71.316,99,98,5,10.10752688,NA,NA,NA,Yes,1,98,0,0,3.653,2.652,3.14,2.168,2.496,2.351
Japan,JPN,East Asia & Pacific,2020,40028.73417,-3.886419116,39.45000076,44.04000092,53.09,71.352,99,98,4,9.892473118,NA,NA,NA,Yes,1,98,0,0,4.095,3.023,3.546,2.531,3.029,2.809
Japan,JPN,East Asia & Pacific,2021,40094.55998,3.170017388,NA,NA,53.515,71.269,99,98,4,9.677419355,NA,NA,NA,Yes,1,98,0,0,3.776,2.747,3.248,2.55,3.049,2.828
Japan,JPN,East Asia & Pacific,2022,34065.6439,1.391027549,NA,NA,54.167,71.356,99,98,5,9.913793103,NA,NA,NA,Yes,1,98,0,0,3.702,2.763,3.22,2.38,2.777,2.6
Japan,JPN,East Asia & Pacific,2023,33836.17563,1.970801611,NA,NA,54.847,71.461,99,98,3,10.34482759,NA,NA,NA,Yes,1,98,28,0,3.61,2.644,3.114,2.322,2.827,2.6
Japan,JPN,East Asia & Pacific,2024,32475.8925,0.520666035,NA,NA,55.298,71.588,99,98,NA,15.69892473,NA,NA,NA,Yes,1,98,28,0,3.618,2.649,3.121,2.313,2.768,2.563
Jordan,JOR,Middle East & North Africa,2015,4042.756781,-5.589801748,NA,NA,13.599,59.314,34,59,41,12,NA,NA,NA,No,0,70,0,0,47.793,26.615,36.724,22.759,11.077,13.075
Jordan,JOR,Middle East & North Africa,2016,3986.71677,-2.711262161,NA,NA,15.052,60.504,34,59,40,15.38461538,NA,NA,NA,No,0,70,0,0,48.236,28.271,37.861,24.082,13.296,15.275
Jordan,JOR,Middle East & North Africa,2017,4065.616287,0.192083988,28.37810141,28.86160533,16.612,61.624,34,59,38,15.38461538,NA,NA,NA,No,0,70,0,0,48.077,28.689,38.059,27.336,15.869,18.12
Jordan,JOR,Middle East & North Africa,2018,4145.439897,-0.302781678,33.63999939,32.59999847,14.649,61.477,34,59,36,15.38461538,94.16000366,96.75,95.4300003051758,No,0,70,0,0,43.487,29.927,36.519,24.099,16.991,18.257
Jordan,JOR,Middle East & North Africa,2019,4170.1144,-0.24704929,29.26790975,27.40444853,13.685,62.561,34,59,35,15.38461538,NA,NA,NA,No,0,70,0,0,43.313,29.007,36.001,23.993,15.366,16.801
Jordan,JOR,Middle East & North Africa,2020,4022.040136,-2.862539829,33.84999847,31.21999931,14.974,62.815,34,59,41,11.53846154,NA,NA,NA,No,0,70,3,0,40.663,30.289,35.385,25.348,17.874,19.213
Jordan,JOR,Middle East & North Africa,2021,4183.499983,1.771730558,29.4695896,28.30066953,13.964,61.38,34,59,79,11.53846154,NA,NA,NA,No,0,70,3,0,37.831,27.996,32.849,26.175,18.511,19.837
Jordan,JOR,Middle East & North Africa,2022,4332.251599,0.91564668,29.23426895,25.9115477,13.922,61.284,34,59,35,12.30769231,NA,NA,NA,No,0,70,3,0,35.788,27.282,31.495,26.868,16.383,18.2
Jordan,JOR,Middle East & North Africa,2023,4466.083142,1.238634265,30.86000061,32.31000137,14.004,61.26,34,59,31,12.30769231,92.30999756,97.45999908,94.8499984741211,No,0,70,3,0,35.87,27.215,31.513,26.565,16.149,17.969
Jordan,JOR,Middle East & North Africa,2024,4618.095925,1.48055685,NA,NA,13.962,61.214,34,59,NA,19.56521739,NA,NA,NA,Yes,1,70,3,0,35.937,27.238,31.566,26.59,16.173,17.996
Kazakhstan,KAZ,Europe & Central Asia,2015,10196.12263,-0.299093533,NA,NA,68.016,77.979,84,78,13,26.1682243,NA,NA,NA,Yes,1,126,0,309,10.757,6.174,8.464,5.498,4.364,4.93
Kazakhstan,KAZ,Europe & Central Asia,2016,7475.566887,-0.438395201,NA,NA,67.953,78.057,84,78,12,27.10280374,NA,NA,NA,Yes,1,126,0,309,12.146,6.854,9.491,5.507,4.416,4.96
Kazakhstan,KAZ,Europe & Central Asia,2017,8943.084168,2.490769457,NA,NA,68.003,78.056,84,78,12,27.10280374,NA,NA,NA,Yes,1,126,0,309,11.588,6.265,8.91,5.415,4.388,4.9
Kazakhstan,KAZ,Europe & Central Asia,2018,9472.485273,2.556066908,79.04000092,78.98999786,68.028,78.019,84,78,11,27.10280374,NA,NA,NA,Yes,1,126,0,309,10.938,5.948,8.416,5.37,4.335,4.85
Kazakhstan,KAZ,Europe & Central Asia,2019,9457.126147,2.994055381,NA,NA,68.035,77.958,84,78,11,27.10280374,NA,NA,NA,Yes,1,126,0,309,9.799,5.41,7.57,5.328,4.283,4.8
Kazakhstan,KAZ,Europe & Central Asia,2020,8781.507978,-3.864060945,NA,NA,66.527,76.405,84,78,18,27.10280374,NA,NA,NA,Yes,1,126,0,309,10.178,5.703,7.898,5.369,4.429,4.89
Kazakhstan,KAZ,Europe & Central Asia,2021,9983.601036,2.918641701,NA,NA,67.25,77.05,84,78,23,27.10280374,NA,NA,NA,Yes,1,126,0,309,9.227,5.145,7.144,6.136,4.98,5.546
Kazakhstan,KAZ,Europe & Central Asia,2022,11255.33964,1.701002979,NA,NA,66.978,77.154,84,78,14,27.35849057,NA,NA,NA,Yes,1,126,0,309,9.299,4.981,7.095,5.494,4.255,4.86
Kazakhstan,KAZ,Europe & Central Asia,2023,12879.42753,3.572387328,NA,NA,66.596,76.571,84,78,10,18.36734694,NA,NA,NA,Yes,1,126,0,309,9.533,5.192,7.316,5.45,4.221,4.821
Kazakhstan,KAZ,Europe & Central Asia,2024,14005.34874,3.464249277,NA,NA,65.987,75.906,84,78,NA,19.3877551,NA,NA,NA,Yes,1,126,0,492,9.43,5.236,7.288,5.42,4.198,4.794
Kenya,KEN,Sub-Saharan Africa,2015,1489.119598,2.655893528,NA,NA,71.357,77.28,75,83,203,19.71428571,NA,NA,NA,Yes,1,90,14,0,19.253,9.787,14.571,2.945,2.591,2.762
Kenya,KEN,Sub-Saharan Africa,2016,1554.126103,1.937947956,NA,NA,71.417,77.454,75,83,196,19.71428571,NA,NA,NA,Yes,1,90,14,0,18.186,9.168,13.731,2.94,2.585,2.757
Kenya,KEN,Sub-Saharan Africa,2017,1667.484472,1.604751834,NA,NA,68.685,76.003,75,83,186,21.7765043,NA,NA,NA,Yes,1,90,14,0,20.003,11.097,15.605,3.748,3.351,3.541
Kenya,KEN,Sub-Saharan Africa,2018,1836.452755,3.524047815,NA,NA,65.814,74.487,75,83,183,21.7765043,NA,NA,NA,Yes,1,90,14,0,21.421,12.404,16.975,4.515,4.076,4.284
Kenya,KEN,Sub-Saharan Africa,2019,1960.408089,3.070047694,3.763327338,6.432599616,62.817,72.904,75,83,176,21.7765043,NA,NA,NA,Yes,1,90,14,0,24.248,14.947,19.667,5.27,4.788,5.014
Kenya,KEN,Sub-Saharan Africa,2020,1927.66459,-2.210321712,NA,NA,62.108,72.09,75,83,184,21.7765043,NA,NA,NA,Yes,1,90,14,0,24.943,14.038,19.566,6.652,4.707,5.619
Kenya,KEN,Sub-Saharan Africa,2021,2061.356221,5.565136516,5.198152006,8.425820077,62.668,72.376,75,83,183,21.61383285,NA,NA,NA,Yes,1,90,14,0,25.055,12.249,18.733,7.657,3.95,5.693
Kenya,KEN,Sub-Saharan Africa,2022,2109.562885,2.862812765,4.681800975,8.287513589,62.49,72.013,75,83,155,23.42857143,NA,NA,NA,Yes,1,90,14,0,25.156,12.581,18.938,7.739,3.899,5.707
Kenya,KEN,Sub-Saharan Africa,2023,1952.304579,3.483358455,NA,NA,62.434,71.638,75,83,149,23.27586207,NA,NA,NA,Yes,1,90,14,0,25.271,12.757,19.069,7.55,3.795,5.567
Kenya,KEN,Sub-Saharan Africa,2024,2206.134979,2.470855181,NA,NA,62.158,71.394,75,83,NA,23.27586207,NA,NA,NA,Yes,1,90,14,0,25.306,12.776,19.081,7.366,3.707,5.434
Kiribati,KIR,East Asia & Pacific,2015,1639.852747,9.847060763,2.784916951,3.145702628,NA,NA,NA,NA,90,8.695652174,NA,NA,NA,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2016,1742.667993,5.584908325,NA,NA,NA,NA,NA,NA,88,6.52173913,NA,NA,NA,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2017,1853.051227,2.199027078,NA,NA,NA,NA,NA,NA,90,6.52173913,NA,NA,NA,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2018,1912.738094,1.946115891,NA,NA,NA,NA,NA,NA,87,6.52173913,98.61000061,97.25,97.9599990844727,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2019,1750.997719,1.733501852,4.387947127,3.715241845,NA,NA,NA,NA,89,6.52173913,NA,NA,NA,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2020,1751.78232,-3.169924846,6.363151343,6.565472576,NA,NA,NA,NA,89,8.888888889,98.9482373,98.63385611,98.6322966077083,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2021,2222.048295,6.554807059,NA,NA,NA,NA,NA,NA,122,6.666666667,NA,NA,NA,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2022,2069.767201,2.88966133,NA,NA,NA,NA,NA,NA,86,6.666666667,NA,NA,NA,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2023,2177.701141,1.055649339,8.735984869,9.39069498,NA,NA,NA,NA,80,6.666666667,NA,NA,NA,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
Kiribati,KIR,East Asia & Pacific,2024,2288.634583,3.711192253,NA,NA,NA,NA,NA,NA,NA,11.11111111,NA,NA,NA,Yes,1,84,0,0,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2015,NA,NA,NA,NA,77.482,86.747,NA,NA,72,16.30276565,NA,NA,NA,NA,NA,NA,NA,NA,15.51,9.196,12.284,2.986,2.811,2.896
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2016,NA,NA,NA,NA,77.349,86.739,NA,NA,71,16.30276565,NA,NA,NA,NA,NA,NA,NA,NA,15.537,9.108,12.252,3.083,2.788,2.931
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2017,NA,NA,NA,NA,77.501,86.735,NA,NA,70,16.30276565,NA,NA,NA,NA,NA,NA,NA,NA,15.145,8.848,11.927,3.031,2.672,2.846
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2018,NA,NA,NA,NA,77.683,86.729,NA,NA,69,16.30276565,NA,NA,NA,NA,NA,NA,NA,NA,14.226,8.631,11.366,2.898,2.624,2.757
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2019,NA,NA,NA,NA,77.684,86.725,NA,NA,66,17.61280932,NA,NA,NA,NA,NA,NA,NA,NA,13.724,8.37,10.988,2.905,2.667,2.782
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2020,NA,NA,NA,NA,76.392,85.516,NA,NA,66,17.61280932,NA,NA,NA,NA,NA,NA,NA,NA,15.043,9.911,12.42,3.036,2.866,2.948
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2021,NA,NA,NA,NA,76.599,85.393,NA,NA,72,17.61280932,NA,NA,NA,NA,NA,NA,NA,NA,13.75,9.08,11.364,3.092,2.913,3
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2022,NA,NA,NA,NA,77.68,86.735,NA,NA,67,17.61280932,NA,NA,NA,NA,NA,NA,NA,NA,12.177,7.828,9.955,2.899,2.718,2.805
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2023,NA,NA,NA,NA,77.674,86.724,NA,NA,67,17.61280932,NA,NA,NA,NA,NA,NA,NA,NA,11.843,7.65,9.7,2.931,2.737,2.831
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,2024,NA,NA,NA,NA,77.687,86.724,NA,NA,NA,17.61280932,NA,NA,NA,NA,NA,NA,NA,NA,11.43,7.413,9.377,2.967,2.758,2.859
"Korea, Rep.",KOR,East Asia & Pacific,2015,28737.43917,2.268429401,NA,NA,52.391,72.802,99,99,6,16.33333333,NA,NA,NA,Yes,1,90,3,0,11.322,12.734,12.07,3.483,3.592,3.546
"Korea, Rep.",KOR,East Asia & Pacific,2016,29280.44032,2.539144729,NA,NA,52.568,72.739,99,99,6,17,NA,NA,NA,Yes,1,90,3,0,11.567,12.613,12.12,3.538,3.732,3.65
"Korea, Rep.",KOR,East Asia & Pacific,2017,31600.73587,2.870196962,NA,NA,53.073,72.81,99,99,6,17,NA,NA,NA,Yes,1,90,3,0,11.26,12.852,12.1,3.483,3.777,3.653
"Korea, Rep.",KOR,East Asia & Pacific,2018,33447.15628,2.462246216,NA,NA,53.224,72.359,99,99,5,17,NA,NA,NA,Yes,1,90,3,0,11.942,12.869,12.43,3.692,3.922,3.824
"Korea, Rep.",KOR,East Asia & Pacific,2019,31902.4169,1.8889146,NA,NA,53.772,72.293,99,99,5,16.66666667,NA,NA,NA,Yes,1,90,3,0,11.723,13.205,12.5,3.581,3.869,3.746
"Korea, Rep.",KOR,East Asia & Pacific,2020,31721.29891,-0.846212238,NA,NA,53.137,71.503,99,99,12,19,NA,NA,NA,Yes,1,90,3,0,12.273,14.261,13.31,3.99,3.886,3.931
"Korea, Rep.",KOR,East Asia & Pacific,2021,35125.5225,4.439121293,NA,NA,53.65,71.554,99,99,5,19,NA,NA,NA,Yes,1,90,10,0,11.369,13.68,12.57,3.74,3.562,3.639
"Korea, Rep.",KOR,East Asia & Pacific,2022,32394.68337,2.805237629,NA,NA,55.03,72.658,99,99,7,18.6440678,NA,NA,NA,Yes,1,90,10,0,9.888,12.322,11.152,3.032,2.723,2.857
"Korea, Rep.",KOR,East Asia & Pacific,2023,33121.37129,1.278235243,NA,NA,56.038,72.58,99,99,4,19.06354515,NA,NA,NA,Yes,1,90,10,0,9.749,12.163,11.004,2.722,2.638,2.675
"Korea, Rep.",KOR,East Asia & Pacific,2024,NA,NA,NA,NA,56.021,72.464,99,99,NA,20,NA,NA,NA,Yes,1,90,10,0,9.692,12.106,10.947,2.593,2.613,2.604
Kosovo,XKX,Europe & Central Asia,2015,3520.628507,7.36815112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2016,3759.449591,6.207616502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2017,4009.317993,4.038388799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2018,4384.186241,3.057529313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2019,4415.997161,5.236696763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2020,4310.890655,-5.406901843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2021,5270.429653,10.99814005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2022,5290.947472,5.339097617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2023,6221.203652,9.351075229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,XKX,Europe & Central Asia,2024,7299.434981,15.03254942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kuwait,KWT,Middle East & North Africa,2015,29882.21269,-3.832701102,NA,NA,49.648,87.188,73,83,8,1.538461538,94.47000122,96.38999939,95.6900024414062,No,0,70,0,0,22.478,11.765,16.792,4.677,1.276,2.2
Kuwait,KWT,Middle East & North Africa,2016,27323.68906,-1.431520503,NA,NA,49.532,87.303,73,83,8,2,NA,NA,NA,No,0,70,0,0,23.17,10.604,16.418,5.653,0.911,2.16
Kuwait,KWT,Middle East & North Africa,2017,29047.65358,-8.168791288,NA,NA,49.588,87.411,73,83,8,3.076923077,94.83000183,96.69999695,96.0400009155273,No,0,70,0,0,23.106,10.747,16.382,5.913,0.971,2.227
Kuwait,KWT,Middle East & North Africa,2018,32067.96237,-1.265701023,NA,NA,49.386,87.319,73,83,8,3.076923077,94.91000366,96.66999817,96.0599975585938,No,0,70,0,0,22.747,10.754,16.152,5.972,0.975,2.204
Kuwait,KWT,Middle East & North Africa,2019,31707.87375,-0.471027647,NA,NA,49.28,87.2,73,83,7,4.615384615,NA,NA,NA,No,0,70,0,0,22.759,10.641,16.081,6.087,1.006,2.251
Kuwait,KWT,Middle East & North Africa,2020,25236.07555,-3.908227572,NA,NA,46.126,82.123,73,83,33,6.349206349,95.34999847,97.05000305,96.4599990844727,No,0,70,0,0,24.115,12.721,17.89,8.633,1.865,3.557
Kuwait,KWT,Middle East & North Africa,2021,34018.63429,2.591286118,NA,NA,47.133,83.837,73,83,75,1.538461538,NA,NA,NA,No,0,70,0,0,23.245,11.751,17.085,7.496,1.503,3.002
Kuwait,KWT,Middle East & North Africa,2022,39981.7691,1.437112771,NA,NA,49.839,88.413,73,83,8,6.25,NA,NA,NA,Yes,1,70,0,0,21.846,10.656,15.957,5.993,0.932,2.174
Kuwait,KWT,Middle East & North Africa,2023,34075.84904,-7.011464056,NA,NA,48.865,88.593,73,83,8,3.076923077,NA,NA,NA,Yes,1,70,0,0,21.654,10.337,15.772,5.948,0.912,2.127
Kuwait,KWT,Middle East & North Africa,2024,32213.86223,-4.919597587,NA,NA,48.581,88.42,73,83,NA,NA,NA,NA,NA,Yes,1,70,0,0,21.948,10.482,16.003,5.969,0.928,2.144
Kyrgyz Republic,KGZ,Europe & Central Asia,2015,1105.651938,1.568076077,NA,NA,54.677,76.125,44,47,58,19.16666667,NA,NA,NA,Yes,1,126,0,0,24.726,11.645,18.255,3.533,3.192,3.338
